uid,isFraud
14298_236.0,0
14298_237.0,0
14298_239.0,0
14298_24.0,0
14298_240.0,0
14298_242.0,0
14298_243.0,0
14298_244.0,0
14298_245.0,0
14298_246.0,0
14298_247.0,0
14298_249.0,0
14298_251.0,0
14298_252.0,0
14298_255.0,0
14298_256.0,0
14298_257.0,0
14298_258.0,0
14298_259.0,0
14298_260.0,0
14298_261.0,0
14298_262.0,0
14298_263.0,0
14298_264.0,0
14298_265.0,0
14298_266.0,0
14298_267.0,0
14298_268.0,1
14298_270.0,0
14298_273.0,0
14298_274.0,0
14298_275.0,0
14298_279.0,1
14298_280.0,0
14298_281.0,0
14298_282.0,0
14298_283.0,1
14298_284.0,0
14298_285.0,0
14298_286.0,0
14298_287.0,0
14298_288.0,0
14298_289.0,0
14298_290.0,0
14298_291.0,0
14298_292.0,0
14298_293.0,0
14298_294.0,1
14298_295.0,0
14298_296.0,0
14298_299.0,0
14298_300.0,0
14298_301.0,0
14298_302.0,0
14298_303.0,0
14298_304.0,1
14298_305.0,0
14298_306.0,0
14298_307.0,0
14298_308.0,0
14298_309.0,0
14298_310.0,0
14298_311.0,0
14298_312.0,0
14298_313.0,1
14298_314.0,0
14298_315.0,0
14298_316.0,0
14298_318.0,0
14298_319.0,1
14298_320.0,0
14298_321.0,0
14298_322.0,0
14298_323.0,0
14298_324.0,0
14298_326.0,0
14298_327.0,0
14298_328.0,1
14298_329.0,1
14298_330.0,0
14298_331.0,0
14298_332.0,0
14298_333.0,0
14298_334.0,0
14298_335.0,0
14298_336.0,0
14298_337.0,1
14298_338.0,0
14298_339.0,0
14298_340.0,0
14298_341.0,0
14298_342.0,0
14298_343.0,0
14298_345.0,1
14298_346.0,0
14298_347.0,0
14298_348.0,0
14298_349.0,0
14298_351.0,0
14298_352.0,0
14298_354.0,0
14298_355.0,0
14298_356.0,0
14298_357.0,0
14298_358.0,0
14298_359.0,0
14298_360.0,0
14298_361.0,0
14298_362.0,0
14298_363.0,0
14298_364.0,0
14298_365.0,0
14298_367.0,0
14298_368.0,0
14298_369.0,0
14298_370.0,0
14298_371.0,0
14298_372.0,0
14298_373.0,0
14298_374.0,0
14298_375.0,0
14298_376.0,0
14298_377.0,0
14298_378.0,0
14298_379.0,0
14298_380.0,0
14298_381.0,0
14298_382.0,0
14298_383.0,0
14298_384.0,0
14298_385.0,0
14298_386.0,0
14298_387.0,0
14298_388.0,1
14298_389.0,0
14298_390.0,1
14298_391.0,0
14298_392.0,0
14298_393.0,0
14298_394.0,0
14298_395.0,0
14298_49.0,0
14298_84.0,0
14298_98.0,0
14299_-6.0,0
14299_260.0,0
14299_283.0,0
14299_346.0,0
14299_358.0,0
14299_368.0,0
14299_378.0,0
1429_272.0,0
14300_-241.0,0
14300_190.0,1
14300_194.0,0
14300_206.0,0
14300_211.0,0
14300_218.0,0
14300_228.0,0
14300_241.0,0
14300_242.0,0
14300_243.0,0
14300_244.0,0
14300_250.0,0
14300_258.0,0
14300_265.0,0
14300_267.0,0
14300_268.0,0
14300_271.0,0
14300_274.0,0
14300_277.0,0
14300_279.0,0
14300_287.0,0
14300_288.0,0
14300_289.0,0
14300_294.0,0
14300_295.0,0
14300_302.0,0
14300_312.0,0
14300_313.0,0
14300_315.0,0
14300_317.0,0
14300_319.0,0
14300_320.0,0
14300_328.0,0
14300_335.0,0
14300_338.0,0
14300_340.0,0
14300_342.0,0
14300_343.0,0
14300_345.0,0
14300_350.0,0
14300_358.0,0
14300_360.0,0
14300_365.0,1
14300_367.0,0
14300_374.0,0
14300_375.0,0
14300_376.0,0
14300_377.0,0
14300_378.0,0
14300_383.0,0
14300_388.0,0
14300_389.0,0
14300_390.0,0
14300_391.0,0
14300_392.0,0
14300_394.0,0
14300_67.0,0
14300_90.0,0
14301_-1.0,0
14301_-142.0,0
14301_-157.0,0
14301_-173.0,0
14301_-184.0,0
14301_-205.0,0
14301_-257.0,0
14301_-309.0,0
14301_-322.0,0
14301_-337.0,0
14301_-34.0,0
14301_-344.0,0
14301_-382.0,0
14301_-383.0,0
14301_-77.0,0
14301_140.0,0
14301_149.0,0
14301_152.0,0
14301_153.0,0
14301_167.0,0
14301_180.0,0
14301_190.0,0
14301_194.0,0
14301_203.0,0
14301_213.0,0
14301_214.0,0
14301_215.0,0
14301_218.0,0
14301_220.0,0
14301_221.0,0
14301_222.0,1
14301_225.0,0
14301_229.0,0
14301_230.0,0
14301_231.0,0
14301_232.0,0
14301_233.0,0
14301_235.0,0
14301_238.0,0
14301_239.0,0
14301_240.0,0
14301_241.0,0
14301_242.0,0
14301_244.0,0
14301_247.0,0
14301_249.0,0
14301_250.0,0
14301_253.0,0
14301_255.0,0
14301_256.0,0
14301_259.0,0
14301_261.0,0
14301_262.0,0
14301_264.0,0
14301_265.0,0
14301_268.0,0
14301_271.0,1
14301_277.0,1
14301_278.0,0
14301_279.0,0
14301_280.0,0
14301_283.0,1
14301_284.0,0
14301_285.0,1
14301_286.0,0
14301_288.0,0
14301_290.0,0
14301_291.0,0
14301_292.0,0
14301_293.0,0
14301_294.0,0
14301_296.0,0
14301_297.0,0
14301_298.0,0
14301_300.0,0
14301_302.0,0
14301_303.0,1
14301_304.0,0
14301_305.0,0
14301_306.0,0
14301_308.0,0
14301_309.0,0
14301_310.0,0
14301_312.0,0
14301_313.0,0
14301_314.0,0
14301_321.0,0
14301_322.0,0
14301_323.0,0
14301_325.0,0
14301_326.0,0
14301_327.0,0
14301_328.0,0
14301_331.0,0
14301_333.0,0
14301_334.0,0
14301_337.0,0
14301_338.0,0
14301_340.0,0
14301_344.0,0
14301_346.0,0
14301_347.0,0
14301_349.0,0
14301_351.0,0
14301_352.0,0
14301_355.0,0
14301_357.0,0
14301_359.0,0
14301_362.0,0
14301_363.0,0
14301_365.0,1
14301_366.0,0
14301_368.0,0
14301_369.0,0
14301_371.0,0
14301_372.0,0
14301_373.0,0
14301_374.0,0
14301_376.0,0
14301_377.0,0
14301_378.0,0
14301_379.0,0
14301_38.0,0
14301_380.0,0
14301_381.0,0
14301_382.0,0
14301_383.0,0
14301_384.0,0
14301_385.0,0
14301_386.0,0
14301_388.0,0
14301_389.0,1
14301_390.0,0
14301_391.0,0
14301_393.0,0
14301_394.0,0
14301_43.0,0
14301_5.0,0
14301_68.0,0
14301_79.0,0
14301_95.0,0
14302_221.0,0
14302_250.0,0
14302_323.0,0
14302_340.0,0
14302_344.0,0
14302_375.0,0
14302_391.0,0
14303_-84.0,0
14303_233.0,0
14303_250.0,0
14303_278.0,0
14303_284.0,0
14303_286.0,1
14303_287.0,0
14303_293.0,0
14303_295.0,0
14303_299.0,0
14303_310.0,0
14303_313.0,0
14303_330.0,0
14303_347.0,0
14303_348.0,1
14303_372.0,0
14303_374.0,0
14304_-127.0,0
14304_-133.0,0
14304_-16.0,0
14304_-174.0,0
14304_-185.0,0
14304_-199.0,0
14304_-201.0,0
14304_-204.0,0
14304_-213.0,0
14304_-220.0,0
14304_-240.0,0
14304_-248.0,0
14304_-25.0,0
14304_-258.0,0
14304_-271.0,0
14304_-277.0,0
14304_-278.0,0
14304_-282.0,0
14304_-291.0,0
14304_-292.0,0
14304_-3.0,0
14304_-309.0,0
14304_-318.0,0
14304_-33.0,0
14304_-340.0,0
14304_-341.0,0
14304_-359.0,0
14304_-366.0,0
14304_-368.0,0
14304_-372.0,0
14304_-383.0,0
14304_-384.0,0
14304_-390.0,0
14304_-392.0,0
14304_-404.0,0
14304_-405.0,0
14304_-76.0,0
14304_-85.0,0
14304_-96.0,0
14304_0.0,0
14304_10.0,0
14304_105.0,0
14304_108.0,0
14304_120.0,0
14304_124.0,0
14304_128.0,0
14304_145.0,0
14304_146.0,0
14304_15.0,0
14304_155.0,0
14304_173.0,0
14304_174.0,1
14304_18.0,0
14304_190.0,0
14304_191.0,0
14304_192.0,0
14304_196.0,0
14304_201.0,0
14304_202.0,0
14304_206.0,1
14304_207.0,1
14304_209.0,0
14304_210.0,1
14304_212.0,0
14304_214.0,1
14304_215.0,0
14304_216.0,0
14304_217.0,0
14304_219.0,0
14304_220.0,0
14304_223.0,1
14304_225.0,0
14304_227.0,0
14304_228.0,0
14304_229.0,0
14304_230.0,1
14304_231.0,1
14304_232.0,1
14304_233.0,0
14304_234.0,1
14304_235.0,0
14304_236.0,0
14304_237.0,0
14304_238.0,0
14304_239.0,0
14304_240.0,0
14304_241.0,0
14304_242.0,1
14304_243.0,1
14304_244.0,0
14304_245.0,1
14304_246.0,0
14304_248.0,0
14304_249.0,0
14304_250.0,1
14304_251.0,1
14304_252.0,0
14304_253.0,0
14304_254.0,0
14304_256.0,0
14304_257.0,0
14304_259.0,0
14304_260.0,0
14304_261.0,0
14304_262.0,1
14304_263.0,1
14304_264.0,1
14304_265.0,0
14304_266.0,0
14304_267.0,1
14304_268.0,0
14304_269.0,1
14304_270.0,0
14304_271.0,1
14304_273.0,0
14304_274.0,0
14304_275.0,0
14304_277.0,0
14304_278.0,0
14304_28.0,0
14304_280.0,1
14304_281.0,0
14304_282.0,0
14304_283.0,1
14304_284.0,0
14304_285.0,0
14304_286.0,0
14304_287.0,0
14304_288.0,0
14304_289.0,1
14304_290.0,0
14304_291.0,0
14304_292.0,1
14304_293.0,0
14304_294.0,0
14304_295.0,0
14304_296.0,0
14304_297.0,0
14304_298.0,0
14304_299.0,0
14304_300.0,1
14304_301.0,0
14304_302.0,1
14304_303.0,0
14304_305.0,0
14304_306.0,0
14304_307.0,0
14304_312.0,0
14304_313.0,0
14304_315.0,0
14304_316.0,0
14304_317.0,1
14304_318.0,0
14304_320.0,1
14304_321.0,0
14304_322.0,0
14304_325.0,1
14304_326.0,0
14304_327.0,0
14304_328.0,0
14304_329.0,1
14304_331.0,1
14304_333.0,1
14304_334.0,0
14304_336.0,0
14304_338.0,1
14304_339.0,0
14304_340.0,1
14304_341.0,0
14304_342.0,1
14304_344.0,0
14304_345.0,0
14304_346.0,0
14304_347.0,1
14304_348.0,0
14304_349.0,0
14304_350.0,0
14304_351.0,0
14304_352.0,0
14304_353.0,0
14304_354.0,0
14304_355.0,1
14304_356.0,0
14304_359.0,0
14304_361.0,0
14304_362.0,0
14304_363.0,1
14304_364.0,0
14304_365.0,0
14304_366.0,0
14304_367.0,1
14304_368.0,0
14304_369.0,0
14304_370.0,0
14304_371.0,0
14304_372.0,1
14304_373.0,0
14304_374.0,0
14304_375.0,0
14304_376.0,0
14304_377.0,1
14304_378.0,1
14304_379.0,0
14304_380.0,0
14304_381.0,0
14304_383.0,0
14304_384.0,1
14304_385.0,0
14304_386.0,1
14304_387.0,0
14304_388.0,1
14304_389.0,1
14304_390.0,1
14304_391.0,0
14304_393.0,1
14304_394.0,0
14304_396.0,0
14304_4.0,0
14304_56.0,0
14304_67.0,0
14304_73.0,1
14304_74.0,0
14304_75.0,0
14304_79.0,0
14304_82.0,0
14304_91.0,0
14305_-240.0,0
14305_-303.0,0
14305_-331.0,0
14305_-340.0,0
14305_-359.0,0
14305_-401.0,0
14305_101.0,0
14305_13.0,0
14305_138.0,0
14305_139.0,0
14305_144.0,0
14305_184.0,0
14305_201.0,0
14305_214.0,0
14305_218.0,0
14305_227.0,1
14305_228.0,0
14305_235.0,1
14305_236.0,0
14305_244.0,0
14305_245.0,1
14305_246.0,0
14305_249.0,0
14305_250.0,0
14305_252.0,0
14305_254.0,0
14305_256.0,0
14305_257.0,0
14305_259.0,0
14305_260.0,0
14305_261.0,0
14305_273.0,0
14305_274.0,0
14305_279.0,0
14305_281.0,0
14305_286.0,0
14305_288.0,1
14305_291.0,0
14305_292.0,0
14305_294.0,0
14305_295.0,0
14305_30.0,0
14305_300.0,0
14305_303.0,0
14305_304.0,0
14305_323.0,0
14305_327.0,0
14305_330.0,0
14305_347.0,0
14305_349.0,0
14305_365.0,0
14305_369.0,0
14305_371.0,0
14305_376.0,0
14305_378.0,0
14305_380.0,0
14305_382.0,0
14305_383.0,0
14305_384.0,0
14305_385.0,0
14305_386.0,0
14305_387.0,0
14305_389.0,0
14305_390.0,0
14305_43.0,0
14305_6.0,0
14305_67.0,0
14306_-237.0,0
14306_-30.0,0
14306_-314.0,0
14306_-346.0,0
14306_-66.0,0
14306_155.0,0
14306_192.0,0
14306_197.0,1
14306_218.0,0
14306_219.0,0
14306_222.0,0
14306_225.0,0
14306_229.0,0
14306_230.0,1
14306_232.0,0
14306_235.0,0
14306_236.0,0
14306_238.0,0
14306_245.0,0
14306_246.0,0
14306_249.0,1
14306_250.0,0
14306_252.0,0
14306_254.0,0
14306_256.0,0
14306_258.0,1
14306_259.0,1
14306_260.0,0
14306_263.0,0
14306_264.0,0
14306_265.0,0
14306_266.0,1
14306_268.0,0
14306_270.0,1
14306_271.0,0
14306_273.0,0
14306_274.0,0
14306_275.0,0
14306_276.0,0
14306_279.0,0
14306_280.0,1
14306_282.0,0
14306_287.0,0
14306_289.0,0
14306_294.0,0
14306_295.0,0
14306_296.0,0
14306_297.0,0
14306_299.0,0
14306_30.0,0
14306_302.0,0
14306_305.0,1
14306_306.0,0
14306_308.0,0
14306_310.0,0
14306_311.0,0
14306_312.0,0
14306_320.0,0
14306_322.0,0
14306_327.0,0
14306_333.0,0
14306_339.0,0
14306_34.0,0
14306_341.0,0
14306_342.0,1
14306_348.0,0
14306_349.0,0
14306_350.0,0
14306_351.0,0
14306_352.0,0
14306_354.0,0
14306_355.0,0
14306_358.0,0
14306_359.0,0
14306_363.0,0
14306_364.0,0
14306_366.0,0
14306_367.0,0
14306_368.0,0
14306_372.0,0
14306_375.0,0
14306_376.0,0
14306_377.0,0
14306_378.0,0
14306_379.0,0
14306_380.0,0
14306_382.0,1
14306_385.0,0
14306_386.0,0
14306_387.0,0
14306_389.0,0
14306_390.0,0
14306_394.0,0
14306_395.0,0
14306_80.0,0
14306_83.0,0
14306_93.0,0
14307_-109.0,0
14307_-115.0,0
14307_-193.0,0
14307_-200.0,0
14307_-251.0,0
14307_-296.0,0
14307_-309.0,0
14307_-325.0,0
14307_-340.0,0
14307_-399.0,0
14307_12.0,0
14307_145.0,0
14307_151.0,1
14307_153.0,1
14307_163.0,1
14307_186.0,0
14307_190.0,0
14307_195.0,0
14307_196.0,0
14307_20.0,1
14307_200.0,0
14307_201.0,1
14307_208.0,0
14307_213.0,0
14307_214.0,0
14307_216.0,0
14307_217.0,0
14307_218.0,0
14307_221.0,0
14307_222.0,1
14307_223.0,1
14307_224.0,0
14307_225.0,0
14307_226.0,0
14307_228.0,0
14307_229.0,1
14307_230.0,0
14307_231.0,0
14307_232.0,0
14307_236.0,0
14307_237.0,0
14307_238.0,0
14307_240.0,1
14307_241.0,0
14307_242.0,0
14307_244.0,0
14307_245.0,0
14307_246.0,0
14307_247.0,0
14307_249.0,0
14307_251.0,1
14307_252.0,1
14307_253.0,0
14307_254.0,0
14307_257.0,1
14307_258.0,0
14307_259.0,0
14307_260.0,0
14307_261.0,0
14307_263.0,0
14307_265.0,0
14307_266.0,0
14307_268.0,0
14307_270.0,1
14307_271.0,0
14307_272.0,1
14307_275.0,0
14307_277.0,0
14307_278.0,1
14307_280.0,0
14307_281.0,1
14307_282.0,0
14307_285.0,0
14307_287.0,0
14307_288.0,0
14307_290.0,0
14307_291.0,0
14307_292.0,1
14307_293.0,1
14307_295.0,1
14307_297.0,0
14307_298.0,0
14307_299.0,0
14307_30.0,0
14307_300.0,0
14307_301.0,0
14307_302.0,1
14307_305.0,0
14307_307.0,0
14307_311.0,0
14307_312.0,0
14307_315.0,0
14307_317.0,0
14307_319.0,0
14307_320.0,0
14307_325.0,0
14307_328.0,0
14307_329.0,1
14307_333.0,0
14307_334.0,1
14307_337.0,0
14307_338.0,0
14307_339.0,0
14307_344.0,1
14307_346.0,0
14307_347.0,0
14307_348.0,1
14307_349.0,0
14307_351.0,0
14307_352.0,1
14307_353.0,0
14307_354.0,0
14307_355.0,0
14307_356.0,0
14307_361.0,0
14307_363.0,0
14307_364.0,0
14307_367.0,0
14307_368.0,0
14307_370.0,0
14307_371.0,0
14307_372.0,0
14307_376.0,0
14307_377.0,0
14307_378.0,0
14307_379.0,0
14307_380.0,0
14307_381.0,0
14307_382.0,0
14307_384.0,0
14307_385.0,0
14307_388.0,0
14307_390.0,0
14307_392.0,0
14307_393.0,0
14307_395.0,0
14307_66.0,0
14307_80.0,0
14307_84.0,0
14307_98.0,0
14308_-238.0,0
14308_-3.0,0
14308_183.0,0
14308_202.0,0
14308_211.0,1
14308_218.0,0
14308_221.0,0
14308_223.0,0
14308_226.0,0
14308_229.0,0
14308_234.0,0
14308_235.0,0
14308_236.0,0
14308_237.0,0
14308_238.0,1
14308_242.0,0
14308_248.0,0
14308_250.0,0
14308_253.0,0
14308_255.0,0
14308_256.0,0
14308_258.0,0
14308_263.0,0
14308_264.0,0
14308_267.0,0
14308_268.0,0
14308_269.0,0
14308_270.0,0
14308_271.0,0
14308_272.0,0
14308_273.0,0
14308_280.0,0
14308_291.0,0
14308_295.0,0
14308_298.0,0
14308_299.0,0
14308_314.0,0
14308_316.0,0
14308_317.0,0
14308_323.0,0
14308_324.0,0
14308_325.0,0
14308_327.0,0
14308_331.0,0
14308_332.0,0
14308_334.0,0
14308_338.0,0
14308_340.0,0
14308_341.0,1
14308_343.0,0
14308_344.0,0
14308_345.0,0
14308_346.0,1
14308_347.0,1
14308_348.0,0
14308_350.0,0
14308_354.0,0
14308_357.0,0
14308_362.0,0
14308_369.0,0
14308_372.0,0
14308_374.0,0
14308_375.0,0
14308_376.0,0
14308_377.0,1
14308_380.0,1
14308_381.0,1
14308_383.0,0
14308_384.0,0
14308_385.0,0
14308_386.0,1
14308_387.0,0
14308_388.0,0
14308_389.0,0
14308_390.0,0
14308_391.0,0
14308_95.0,0
14309_-48.0,0
14309_207.0,0
14309_226.0,0
14309_231.0,0
14309_248.0,0
14309_295.0,0
14309_299.0,0
14309_314.0,0
14309_326.0,0
14309_334.0,0
14309_343.0,0
14309_35.0,0
14309_384.0,0
14309_386.0,0
14309_388.0,1
14309_390.0,0
14310_-136.0,0
14310_-160.0,0
14310_-195.0,0
14310_-197.0,0
14310_-229.0,0
14310_-235.0,0
14310_-252.0,0
14310_-329.0,0
14310_-392.0,0
14310_-75.0,0
14310_101.0,0
14310_120.0,1
14310_127.0,0
14310_147.0,0
14310_162.0,0
14310_177.0,0
14310_18.0,0
14310_189.0,0
14310_190.0,0
14310_202.0,0
14310_215.0,0
14310_216.0,0
14310_218.0,0
14310_219.0,0
14310_222.0,1
14310_225.0,0
14310_226.0,0
14310_230.0,0
14310_231.0,0
14310_232.0,0
14310_235.0,0
14310_236.0,0
14310_237.0,0
14310_240.0,0
14310_244.0,0
14310_246.0,0
14310_247.0,0
14310_250.0,0
14310_253.0,0
14310_254.0,0
14310_256.0,0
14310_257.0,0
14310_259.0,0
14310_260.0,1
14310_261.0,1
14310_263.0,0
14310_264.0,0
14310_269.0,0
14310_271.0,0
14310_272.0,0
14310_274.0,0
14310_276.0,0
14310_279.0,0
14310_280.0,0
14310_284.0,0
14310_287.0,0
14310_288.0,0
14310_292.0,1
14310_293.0,0
14310_294.0,0
14310_295.0,0
14310_298.0,0
14310_299.0,0
14310_301.0,1
14310_302.0,0
14310_303.0,0
14310_304.0,0
14310_308.0,0
14310_310.0,0
14310_311.0,0
14310_313.0,0
14310_320.0,0
14310_322.0,0
14310_326.0,0
14310_327.0,0
14310_328.0,0
14310_334.0,0
14310_335.0,0
14310_337.0,0
14310_338.0,1
14310_344.0,0
14310_347.0,0
14310_348.0,1
14310_349.0,0
14310_35.0,0
14310_351.0,0
14310_352.0,0
14310_356.0,0
14310_362.0,0
14310_363.0,0
14310_366.0,0
14310_372.0,0
14310_374.0,0
14310_375.0,0
14310_376.0,0
14310_377.0,0
14310_380.0,0
14310_381.0,0
14310_383.0,0
14310_384.0,1
14310_385.0,0
14310_386.0,0
14310_387.0,0
14310_388.0,0
14310_389.0,1
14310_390.0,0
14310_393.0,0
14310_394.0,0
14310_58.0,0
14310_92.0,0
14311_344.0,0
14312_383.0,0
14316_247.0,1
14316_257.0,0
14316_286.0,1
14316_313.0,0
14316_326.0,0
14316_340.0,0
14316_346.0,0
14316_350.0,0
14316_358.0,0
14316_367.0,0
14316_378.0,0
14316_387.0,0
14316_389.0,0
14316_391.0,0
14316_65.0,0
14317_-162.0,0
14317_-268.0,0
14317_-27.0,0
14317_-87.0,0
14317_113.0,0
14317_139.0,0
14317_213.0,0
14317_214.0,0
14317_215.0,0
14317_221.0,0
14317_223.0,1
14317_225.0,0
14317_227.0,0
14317_228.0,0
14317_239.0,1
14317_242.0,0
14317_247.0,0
14317_250.0,0
14317_255.0,0
14317_264.0,0
14317_267.0,0
14317_270.0,0
14317_271.0,0
14317_273.0,0
14317_275.0,0
14317_281.0,0
14317_286.0,0
14317_287.0,1
14317_288.0,0
14317_289.0,0
14317_290.0,0
14317_291.0,0
14317_306.0,0
14317_307.0,0
14317_311.0,0
14317_313.0,0
14317_315.0,0
14317_316.0,0
14317_317.0,0
14317_325.0,0
14317_331.0,1
14317_333.0,0
14317_335.0,0
14317_336.0,0
14317_344.0,0
14317_348.0,1
14317_349.0,0
14317_351.0,0
14317_356.0,0
14317_362.0,0
14317_364.0,0
14317_367.0,0
14317_369.0,0
14317_370.0,0
14317_377.0,0
14317_378.0,0
14317_379.0,0
14317_380.0,0
14317_381.0,0
14317_382.0,0
14317_384.0,0
14317_385.0,0
14317_386.0,0
14317_387.0,0
14317_388.0,0
14317_389.0,0
14317_390.0,0
14317_394.0,0
14317_4.0,0
14318_-47.0,0
14319_233.0,0
14319_288.0,0
1431_-247.0,0
1431_-271.0,0
1431_242.0,0
1431_77.0,0
14320_168.0,0
14320_215.0,0
14320_216.0,0
14320_218.0,0
14320_234.0,0
14320_237.0,0
14320_272.0,0
14320_285.0,0
14320_296.0,0
14320_305.0,0
14320_309.0,0
14320_331.0,0
14320_333.0,0
14320_334.0,0
14320_341.0,0
14320_349.0,0
14320_353.0,0
14320_361.0,0
14320_368.0,0
14320_377.0,0
14320_378.0,0
14320_380.0,0
14321_171.0,0
14321_255.0,0
14321_286.0,1
14321_288.0,0
14321_293.0,0
14321_322.0,0
14321_340.0,0
14321_354.0,0
14322_-217.0,0
14322_-282.0,0
14322_-406.0,0
14322_-63.0,0
14322_116.0,0
14322_13.0,0
14322_174.0,0
14322_192.0,0
14322_203.0,0
14322_211.0,0
14322_216.0,0
14322_218.0,0
14322_220.0,0
14322_223.0,0
14322_225.0,0
14322_236.0,0
14322_238.0,0
14322_240.0,1
14322_243.0,0
14322_250.0,0
14322_251.0,0
14322_270.0,0
14322_276.0,1
14322_286.0,0
14322_291.0,0
14322_294.0,0
14322_295.0,0
14322_297.0,0
14322_298.0,0
14322_304.0,0
14322_315.0,0
14322_316.0,0
14322_318.0,0
14322_319.0,0
14322_327.0,0
14322_330.0,0
14322_335.0,1
14322_336.0,0
14322_339.0,0
14322_349.0,0
14322_356.0,0
14322_361.0,0
14322_363.0,0
14322_364.0,0
14322_370.0,0
14322_372.0,0
14322_377.0,0
14322_379.0,0
14322_380.0,0
14322_383.0,0
14322_384.0,0
14322_385.0,0
14322_391.0,0
14322_46.0,0
14324_-275.0,0
14324_-302.0,0
14324_-307.0,0
14324_-367.0,0
14324_-405.0,0
14324_-56.0,0
14324_203.0,0
14324_224.0,0
14324_228.0,0
14324_287.0,1
14324_292.0,0
14324_297.0,0
14324_332.0,0
14324_333.0,0
14324_346.0,0
14324_362.0,0
14324_381.0,0
14324_389.0,1
14324_56.0,0
14324_61.0,0
14326_-13.0,0
14326_-85.0,0
14326_-9.0,0
14326_106.0,0
14326_138.0,0
14326_160.0,0
14326_172.0,0
14326_183.0,0
14326_185.0,1
14326_193.0,0
14326_204.0,0
14326_21.0,0
14326_213.0,0
14326_214.0,0
14326_217.0,0
14326_218.0,0
14326_219.0,0
14326_220.0,0
14326_222.0,0
14326_226.0,0
14326_227.0,0
14326_228.0,0
14326_231.0,0
14326_232.0,0
14326_233.0,0
14326_236.0,1
14326_238.0,0
14326_241.0,0
14326_242.0,0
14326_245.0,0
14326_246.0,0
14326_248.0,0
14326_251.0,0
14326_254.0,0
14326_255.0,0
14326_260.0,1
14326_264.0,0
14326_265.0,0
14326_266.0,0
14326_267.0,0
14326_268.0,0
14326_270.0,0
14326_278.0,0
14326_279.0,0
14326_281.0,0
14326_287.0,0
14326_288.0,0
14326_289.0,0
14326_295.0,0
14326_296.0,0
14326_304.0,0
14326_305.0,0
14326_306.0,0
14326_307.0,0
14326_308.0,0
14326_312.0,0
14326_313.0,0
14326_317.0,1
14326_318.0,1
14326_320.0,0
14326_321.0,1
14326_323.0,0
14326_326.0,0
14326_327.0,0
14326_330.0,0
14326_332.0,0
14326_333.0,0
14326_335.0,0
14326_336.0,0
14326_337.0,0
14326_340.0,0
14326_341.0,0
14326_342.0,1
14326_344.0,0
14326_345.0,0
14326_347.0,1
14326_352.0,0
14326_354.0,0
14326_355.0,1
14326_356.0,0
14326_358.0,0
14326_359.0,0
14326_361.0,1
14326_363.0,0
14326_364.0,0
14326_366.0,0
14326_369.0,0
14326_371.0,0
14326_372.0,0
14326_375.0,1
14326_376.0,0
14326_379.0,0
14326_380.0,0
14326_384.0,0
14326_385.0,1
14326_387.0,0
14326_389.0,1
14326_390.0,0
14326_391.0,0
14326_393.0,0
14326_395.0,0
14326_70.0,0
14327_149.0,0
14327_194.0,1
14327_217.0,0
14327_243.0,0
14327_280.0,1
14327_308.0,0
14327_317.0,0
14327_365.0,1
14327_377.0,0
14327_390.0,0
14327_393.0,0
14328_239.0,0
14328_323.0,0
14328_324.0,0
14328_377.0,1
14328_386.0,0
14328_389.0,0
14329_-91.0,0
14329_111.0,0
14329_241.0,0
14329_250.0,0
14329_264.0,0
14329_283.0,0
14329_308.0,0
14329_318.0,0
14329_319.0,0
14329_327.0,0
14329_330.0,0
14329_353.0,0
14329_358.0,1
14329_383.0,0
14329_56.0,0
14329_94.0,0
1432_354.0,1
14330_-120.0,0
14330_-164.0,0
14330_-18.0,0
14330_-214.0,0
14330_-221.0,0
14330_190.0,0
14330_208.0,0
14330_215.0,0
14330_218.0,0
14330_224.0,0
14330_225.0,1
14330_229.0,0
14330_23.0,0
14330_232.0,0
14330_233.0,0
14330_235.0,0
14330_238.0,0
14330_245.0,0
14330_246.0,0
14330_249.0,0
14330_250.0,1
14330_251.0,0
14330_252.0,0
14330_254.0,0
14330_255.0,0
14330_259.0,0
14330_26.0,0
14330_260.0,0
14330_264.0,0
14330_265.0,0
14330_266.0,0
14330_273.0,0
14330_278.0,0
14330_280.0,0
14330_281.0,0
14330_283.0,0
14330_285.0,0
14330_289.0,0
14330_291.0,0
14330_300.0,0
14330_302.0,0
14330_303.0,0
14330_304.0,0
14330_305.0,0
14330_308.0,0
14330_313.0,0
14330_314.0,0
14330_317.0,0
14330_319.0,1
14330_323.0,0
14330_333.0,0
14330_340.0,0
14330_341.0,0
14330_344.0,0
14330_346.0,0
14330_349.0,0
14330_354.0,0
14330_356.0,0
14330_362.0,0
14330_368.0,1
14330_369.0,0
14330_370.0,0
14330_371.0,0
14330_372.0,0
14330_374.0,0
14330_375.0,0
14330_376.0,0
14330_377.0,0
14330_379.0,1
14330_380.0,0
14330_382.0,0
14330_383.0,0
14330_384.0,0
14330_387.0,0
14330_388.0,0
14330_389.0,0
14330_390.0,1
14330_392.0,0
14330_393.0,0
14331_-45.0,0
14331_-64.0,0
14331_199.0,0
14331_200.0,0
14331_215.0,0
14331_216.0,0
14331_221.0,0
14331_226.0,0
14331_238.0,0
14331_242.0,0
14331_243.0,0
14331_245.0,0
14331_249.0,0
14331_250.0,0
14331_251.0,0
14331_253.0,0
14331_272.0,0
14331_281.0,0
14331_284.0,1
14331_285.0,0
14331_287.0,0
